uniqueID,drugName,condition,review,rating,usefulCount,sentiment,score,prediction
7661,xanax,anxiety,the best to ease the stress,10,70,1.0,9.258698840370926,9
34574,tysabri,multiple sclerosis,i      m doing good on it. no relapse in years and hope it stays like that!,10,69,1.0,9.250641219070609,9
4742,belviq,weight loss,three weeks in i      ve lost   lbs.  my out of control appetite is in check  cravings for sweets have decreased.  i highly recommend belviq and so happy i found it.  only side effect so far is coughing.  i can live with that.,10,69,1.5,9.250641219070609,9
12966,vardenafil,erectile dysfunction,   male  athletic in great shape. have dealt with minor to serious erectile dysfunction for a few years now.  doc says my testosterone is excellent for my age and thinks the erectile dysfunction is mostly psychological.  anyways  he gave me    x   mg samples to try out. and boy am i glad he did.  what a night! never in my life even in my teens have i had so much fun in the bedroom! took   x   mg pill after a hot shower and a couple beers. straight to couch to  quot watch a movie quot . ,10,69,5.0,9.250641219070609,9
53488,generlac,"constipation, chronic",only thing that actually works!,10,69,1.0,9.250641219070609,9
50266,gabapentin,restless legs syndrome,"i      ve been
taking      mg of gabapentin for restless legs since april of this year..it has been wonderful. plus  i get a tad drowsy..but   alas there is a problem..weight gain..i      ve been on a      calorie diet and i continue to gain weight...  lbs since the end of april...what to do?",10,69,1.0,9.250641219070609,9
231966,trazodone,depression,i like it. i didn      t notice side effects like the other medicines i tried.,10,68,1.5,9.242406507192264,9
86625,invokana,"diabetes, type 2",i have been on invokana two weeks now and i love it  sugars went from          s to         s. i feel great exercising again losing weight  but having the vaginal infections i hope as my body adjusts this will go away. been diabetic since      tried many meds. and this has been the best for me. i would recommend anyone to try it!,10,68,1.0,9.242406507192264,9
8907,viagra,erectile dysfunction,just used viagra   mg tablet for the first time. i      m    and during sex my erection can soften. results were amazing  hard erection all night and in the morning  wife and i very happy  had slight flu like symptoms later on. no headache and nothing serious. would recommend and advise to buy branded tablets. i took pfizer.,10,70,1.0,9.258698840370926,9
93042,vortioxetine,major depressive disorde,"i started this med in september of     .  i have been on    psychotropic medications over the past twenty years to manage my mdd and anxiety.  had   -ish ect treatments as well.  also have regular cbt therapy.  nothing was working for more than a couple of months.

however i started trintellix and saw improvement within a month.  after a decade of a depressive episode that i never got into remission from  i was in partial remission.  no  it isn      t complete remission but i      ve dealt with the fact that that may not be in the cards for me.  

i haven      t had active suicidal thoughts in a year.  until that point  i hadn      t gone without suicidal thoughts for more than a month.  

this drug has been a life saver for me.  no side effects.",10,70,1.5,9.258698840370926,9
97615,synvisc,osteoarthritis,i had my first   injections   years ago and helped me for   years of pain free knees. now   years later i have had my first injection yesterday and the next   in the next   weeks. hope this one will also do the job for the next   years. had no side effects whatsoever. i had a great doctor who did my hip replacement and also did the synvisc injections. the key is to get a good doctor to do the injections. i highly recommend this injection.,10,64,1.67,9.207574622465472,9
181582,prozac,depression,have been taking prozac for    years. love it. life is much smoother with it.   i took a break from prozac for about   months and noticed all the old depressive action return.  recently   i had my dr. increase it to    mg each day. life is good!,10,71,1.5,9.266585022920172,9
93310,vortioxetine,depression,i have tried many anti-depressents over the years and couldn      t handle any of them as i would feel so drugged and sleepy on them i can      t do anything but this time my doctor told me about brintellix  and he gave me a lot of samples.    he said it      s a new antidepressant that doesn      t have side effects.  i was majorly depressed.  i was crying everyday and even left my    year marriage.  well i was on   mg and from the first week it was great.  i was calmer  stopped crying  and i felt really happy.  i love it!  only thing is this stuff is so great  it is       amp  with my insurance the co-pay was      amp  i even had a coupon!  i can      t afford that every month so i had to stop. now i      m getting very depressed again after   week without.  can anyone help?,10,73,1.17,9.281864501609334,9
